文章類別,文章標題,文章內容,文章來源,日期,文章網址,文字雲,關係圖,文章摘要,統一文章類別,id,category,resource_id,resource
社會,整晚無人發現…竹科工程師陳屍ATT大樓廁所 警調監視器懷疑因病猝死,"新竹科學園區工程師張姓男子，今上午被發現陳屍在台北市信義區ATT 4 Fun大樓廁所，警方調閱監視器排除外力介入，懷疑因病猝死，報檢察官相驗釐清死因。

據調查，ATT保全人員今上午7點多巡視各樓層，在地下2樓廁所發現25歲張姓男子坐在馬桶上，拍打無回應後撥打119，消防隊到場檢查張無呼吸心跳，明顯死亡。警方調閱監視器，發現他今凌晨0時許獨自進入廁所，排除外力介入，檢方相驗遺體後指示暫冰存，擇期解剖調查死因。

",聯合新聞網,2024-09-08,https://udn.com/news/story/7320/8214745,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/7ce77f36-64a7-4d58-820d-3f21f75c0183,https://d1pxdrw6gckt4w.cloudfront.net/network/b2e18b03-c746-4cf6-a8b8-9ff4e36e1e46,新竹科學園區一名25歲張姓工程師今早被發現陳屍於台北市信義區ATT 4 Fun大樓的地下2樓廁所。根據警方調閱監視器畫面，張姓男子於凌晨0時許獨自進入廁所，並無外力介入的跡象，懷疑因病猝死。保全人員於上午7點多巡視時發現其坐在馬桶上，立即撥打119求救，但消防隊到場後確認他已無呼吸心跳，明顯死亡。警方已報檢察官相驗遺體，並指示暫時冰存，擇期解剖以釐清具體死因。,社會,3,社會,3,聯合新聞網
生活,全台溼答答！19縣市豪、大雨特報 恐一路下到晚上,"雨彈升級，中央氣象署下午15時10分針對全台19縣市發布豪雨或大雨特報，恐一路下到晚上。

氣象署指出，午後對流雲系發展旺盛，易有短延時強降雨，今（８）日台南市地區及嘉義縣、花蓮縣山區有局部大雨或豪雨發生的機率，台灣各地有局部大雨發生的機率，請注意雷擊及強陣風。

豪雨：嘉義縣山區、台南市、花蓮縣山區。大雨：基隆北海岸、台北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、台中市、彰化縣、南投縣、雲林縣、嘉義市、嘉義縣、高雄市、屏東縣、恆春半島、宜蘭縣、花蓮縣、台東縣。影響時間下午至晚上。

",聯合新聞網,2024-09-08,https://udn.com/news/story/7266/8214435,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/5a9379b3-5f05-4eea-8953-b8c9ac967532,https://d1pxdrw6gckt4w.cloudfront.net/network/81f3193f-edd0-424f-a852-3c0655c98795,中央氣象署於下午15時10分針對全台19縣市發布豪雨或大雨特報，預計降雨可能持續到晚上。氣象署指出，午後對流雲系發展旺盛，容易出現短延時強降雨。今日台南市、嘉義縣及花蓮縣山區有局部大雨或豪雨的機率，全台各地亦有局部大雨的可能性，需注意雷擊及強陣風。豪雨警報區域包括嘉義縣山區、台南市和花蓮縣山區；大雨警報範圍涵蓋基隆北海岸、台北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、台中市、彰化縣、南投縣、雲林縣、嘉義市、嘉義縣、高雄市、屏東縣、恆春半島、宜蘭縣、花蓮縣及台東縣。提醒民眾在下午至晚上期間保持警覺，並注意天氣變化。,生活,1,生活,3,聯合新聞網
要聞,送暖？陳水扁貼與柯文哲合照 寫下「同是天涯淪落人」,"民眾黨主席柯文哲被控台北市長任內圖利京華城改建容積率，5日台北地院裁定收押禁見，至今第4天。前總統陳水扁今上午在臉書貼出先前兩人的合照，並寫下「醫師照顧受刑人，同為天涯淪落人」，意義耐人尋味。

該合照為兩人拿著陳水扁落款的一幅字畫，寫「堅持」，落款時間「甲辰肇秋」，即為2024年的農曆7月，顯示是兩人很近期會面留影。

柯文哲曾是陳水扁民間醫療小組召集人，但柯2017年擔任北市長時受訪說出「陳水扁一開始是裝的，後來就變成真的病了」，對此民間醫療小組回應「我們認為柯文哲已經不適宜名義上再擔任民間醫療小組的召集人」，另推召集人；不過似乎未影響柯和陳水扁之間交情，柯後來南下行程，傳出曾有私下探訪陳水扁。

陳水扁貼出兩人合影，除了字畫寫「堅持」，陳水扁貼文寫「同為天涯淪落人」，有人解讀有送暖意味；不過該貼文底下網友留言並不認同柯，認為陳水扁貼文不妥，不應貼合照、「都想退追蹤了」。",聯合新聞網,2024-09-08,https://udn.com/news/story/124199/8213971,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/19061359-0bcc-4273-a46e-e51f44494119,https://d1pxdrw6gckt4w.cloudfront.net/network/ba25c798-64b0-47c8-9142-6b0a927f8ad8,民眾黨主席柯文哲因台北市長任內圖利京華城改建容積率被控，現已被收押禁見4天。前總統陳水扁於臉書貼出與柯的合照，並寫下「醫師照顧受刑人，同為天涯淪落人」，引發關注。合照中的字畫落款為2024年農曆7月，顯示兩人近期曾會面。柯文哲曾是陳水扁民間醫療小組召集人，但因言論不當被撤換，然而兩人私下仍有聯繫。陳水扁貼文被部分網友解讀為送暖，但也有不少人認為不妥，表示不認同柯文哲並考慮取消追蹤。,要聞,5,要聞,3,聯合新聞網
社會,「天道盟公主」重出江湖 虐死翁遭訴,"

竺女（五十一歲）因家中有黑道背景，號稱「天道盟公主」，二○一六年十月，她在桃園色誘因毒品結識的吳姓友人，因知悉吳男對她有好感，藉由美色敲詐金錢，對方不從就遭擄走痛毆，吳男被迫過戶名下一棟房產仍被虐死。一審以無明顯證據證明竺女殺人，判處無罪，僅依遺棄屍體判刑兩年，二審雖逆轉依傷害致死罪判十二年，更一審仍維持兩年。

檢警調查，竺女去年底有資金需求，為搭訕陳翁再度使出美人計色誘，企圖用陳翁名下多筆土地做質押借貸，陳翁不從就會遭竺女施暴，因辦理該程序要地主到場，竺女再找江姓、張姓男子幫忙照顧陳翁，並承諾事成給予分紅。

陳翁去年十二月廿七日跌倒撞到頭送醫，隔天出院回苗栗家裡休養，竺女於廿九日再和同夥跑到苗栗載走陳翁，分別帶往竹南、湖口地政事務所辦理土地所有權狀換發、印鑑證明補發及申請土地登記謄本。

檢警查出，陳翁被竺女帶走後，在大甲、沙鹿及清水鄉鎮旅館投宿，竺女為控管陳翁行蹤，指示張男全程看管，今年一月八日入住由江男提供的清水住處，命張男和陳翁同房睡，任由有身障、身體虛弱的陳翁睡地板，前後拘禁人身自由十天。

今年一月八日竺女和陳翁衝突，竺女以徒手及拿掃把把對方痛毆一頓，當晚再出腳朝陳翁頭部、胸腹猛力踩踏，隔日凌晨張男驚覺陳翁失去意識，送醫才知肋骨斷了好幾根、左肺扁塌及大量內出血死亡，竺女擔心東窗事發，從逃生梯溜掉事後落網。

檢方認定竺女非法剝奪身心障礙者行動自由達七日以上，依傷害致死罪起訴，全案將由國民法官審理；另依妨害自由等罪起訴江姓、張姓同夥。



",聯合新聞網,2024-09-08,https://udn.com/news/story/7321/8213614,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/df585bd6-6db5-4df2-87f0-a1765786e5d5,https://d1pxdrw6gckt4w.cloudfront.net/network/79dcd110-41ff-414a-9d9c-63000f9427ec,竺女因家中有黑道背景，被稱為「天道盟公主」。2016年，她在桃園色誘吳姓友人，敲詐金錢未果後，將其擄走痛毆，最終吳男被迫過戶房產仍被虐死。一審判竺女無罪，僅依遺棄屍體判刑兩年，二審改判十二年，但更一審又維持兩年。去年底，竺女再次色誘陳翁，企圖用其名下土地質押借貸，遭拒後施暴並拘禁十天。今年一月八日，竺女痛毆陳翁，翌日陳翁因肋骨斷裂、左肺扁塌及大量內出血死亡。檢方依傷害致死罪起訴竺女，全案將由國民法官審理，並依妨害自由等罪起訴江姓與張姓同夥。,社會,3,社會,3,聯合新聞網
產經,獨／新光大股東林伯翰親筆信 將出馬徵委託書「反新新併」,"新光金委託書之戰未正式起跑，已經愈演愈烈，其中大股東林伯翰今天站上第一線，寫親筆信給內外資股東、員工股東，呼籲把委託書交付給他以及他的團隊，反對新光金控和台新金控的合併案，或是股東應親自出席來反對這個合併案。

據了解，林伯翰應該會出面，以股東的身分用3%的上限，結合其他的股東一起徵求委託書。

林伯翰強調，「要當第一就不能輸在起跑點！」他形容新光金控是「委託書董事會」，並且呼籲股東，如果真的不能出席的話：「就麻煩大家多多幫忙把「出席委託書」交給我林伯翰或是我的團隊。自己的公司自己救、自己的財產自己顧！」

他並強調，他和團隊一定會出席股東臨時會否決與台新金合併的議案，捍衛新光金控的價值及我們所有股東的權益、員工的工作權。





因為目前的新光金控董事會充滿了台新金的代理人、加上忘記自己是雙方的關係人竟然無視獨立董事許永明教授的建議，應該在8/22（五）董事會中評估中信金的提案！反而用表決方式通過與台新金合併的決議案。完全沒有盡到善良管理人的責任。

2、可以當第一名，為什麼要當第四名金控！

無論從「效率經濟」：合併後每年的獲利，或是「規模經濟」：合併後的市場規模來看！都應該選擇中信金才對。

雖然雙方提出來的條件都是用換股方式合併的方式來進行，但是中信金的提出的條件搭配現金支付、條件更好！而且不只是考量當下的條件，並考量未來真的能夠穩定配息、協助新光金之下，中信金是最好的對象！更何況規模上也遠超過台新金！

3、因此本次2024/10/9召開之股東臨時會不同於去年2023/6/9的股東大會！

對所有股東來說，是決定公司的未來及自己的財產的重要股東臨時會，不要再用「委託書」委託，會把我們賤價出售的董事會！而是「親自出席會議並且否決」與台新金控合併的議案！如此才能避免出賣自己還替別人數錢？讓新光金控公司重新評估合併對象及相關問題。如此才是符合全體股東最大的利益。",聯合新聞網,2024-09-08,https://udn.com/news/story/124190/8213998,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/cd0462af-7303-4b22-b9c5-c77771540516,https://d1pxdrw6gckt4w.cloudfront.net/network/6484fa8e-07d2-4064-a1fa-f8b78eca3b3d,新光金控與台新金控的合併案引發激烈爭議，大股東林伯翰親筆寫信給內外資和員工股東，呼籲將委託書交給他和他的團隊，或親自出席股東會反對合併案。林伯翰指出，現任董事會充滿台新金代理人，未盡善良管理人責任，無視獨立董事建議。他強調新光金控應選擇中信金進行合併，因其條件更優，規模更大，有助於未來穩定配息及公司發展。他呼籲股東親自出席2024年10月9日的股東臨時會，否決與台新金的合併案，避免公司被低價出售，保障所有股東的最大利益。,財經,4,財經,3,聯合新聞網
地方,遮掩蕭條？高雄要道禁大型租售廣告,"高雄市區不少黃金店面高掛斗大的租售廣告，被揶揄「素珠（售租）很多」，更被解讀為「經濟蕭條」的表徵，尤以南高雄更嚴重，最近環保局以未申請許可、妨礙觀瞻等理由，通知房仲業者限期拆除張掛建築物外牆的租、售廣告，引起業者反彈，抱怨衝擊生計。議員質疑拿掉「遮羞布」就可改變高雄景氣不好的事實嗎？除要求市府設法振興商圈，對廣告物也要有統一的標準。

環保局解釋，因市區要道廣告物充斥，帶給遊客和市民城市管理混亂的負面印象，破壞美感及影響行車安全，因此優先擇定高雄火車站、國道交流道周邊及中山、中正路等市區要道，經認定有礙公安、交安及市容觀瞻等未經許可擅自設置的大型、破損或租售等廣告物，依廣告物管理自治條例取締，今年已查報74面廣告物，通知所有人、使用人或設置場所管理人限期拆除。

「花錢製作廣告轉眼就拆，不僅浪費錢，租售資訊如何宣傳？」房仲業者說，致電環保局詢問，卻得到「即便有申請，還是不會過」的答覆，租售廣告雖符合規定的尺寸，環保局卻釋出拆除訊息且未給緩衝時間，後來透過民代、房仲公會與環保局協調，達成的共識是蛋黃區的中正、中山等要道，不希望出現房地產租售廣告。

有房仲業者抱怨，環保局通知限期4天改善，太倉卒，且其他路段仍可掛大型帆布廣告，非房地產租售的廣告也可高掛，雙標不公。

居中協調的市議員林智鴻透露，市府認為市區要道太多房地產租售廣告，會讓人感覺高雄經濟不好，也影響市容，因此協調修正廣告物的設計，但他認為市區廣告規範應一視同仁，要有統一管理標準，應找到平衡點，保障房仲業生計及生存權。

市議員黃紹庭說，五福路和中山路曾是高雄最繁華的地方，三多商圈10年前還是高雄地王，但近年沒落，店面等租售廣告非常多，市府卻用行政手段要求房仲、屋主拆除廣告拿掉「遮羞布」，南高雄景氣衰退，市府試圖掩耳盜鈴是鴕鳥心態，希望市府應正視南高雄榮景消逝的事實，提出專業、前瞻性的政策重振商機與榮景。",聯合新聞網,2024-09-08,https://udn.com/news/story/7327/8213584,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/e405cf24-48eb-4a11-88e7-95b240b45cb3,https://d1pxdrw6gckt4w.cloudfront.net/network/9acfd3b1-835b-4dbc-aba0-908b6645b25d,高雄市區許多黃金店面高掛租售廣告，被視為經濟蕭條的象徵，尤其在南高雄更為嚴重。環保局以未申請許可、妨礙觀瞻等理由通知房仲限期拆除這些廣告，引起業者不滿，認為此舉影響生計。議員質疑拆除廣告無法改變高雄經濟不佳的現實，並要求市府振興商圈及統一廣告標準。環保局解釋這些廣告帶來城市管理混亂和負面印象，優先處理高雄火車站、國道交流道周邊及市區要道的違規廣告。今年已查報74面廣告，並要求限期拆除。房仲業者抱怨拆除廣告浪費資源且未給緩衝時間，雙方經協調達成共識，部分要道不允許房地產租售廣告。市議員指出市府試圖掩飾經濟不景氣的現實，應提出專業政策重振商機。,地方,9,地方,3,聯合新聞網
社會,渡溪翻車…花蓮父與2歲幼子落水被沖走 19人因溪水湍急無法脫困,"花蓮縣消防局傍晚4時56分接獲通報，一行8車22人到萬榮鄉二子山遊憩，其中一輛車子在二子山產業道渡溪時，不慎翻車，車上31歲林姓父親與2歲幼子落水被沖走，下落不明，消防人員已趕往救援。另有7車19人因溪水湍急無法渡溪受困，暫無生命危險。

據了解，一行8車21人為花蓮人，中午時分進入二子山遊玩，傍晚要離開時，因清昌溪水暴漲，林姓男子駕駛四輪驅動車先試著渡溪，但溪水湍急，車輛翻覆，他與2歲兒都落水被沖走，同行友人見狀急報案，另外7台車都待在現場待援。

花蓮縣消防局獲報派出大批人力前往溪水要出來時，現場分多組人力搜救中，但因天色昏暗且溪水混濁又湍急，目前還沒有找到人。至於在對岸待援的7車19人，目前沒有生命危險，消防局由代理副局長李龍聖在現場調度人力，評估救援方案，努力搜尋落水父子並將受困民眾救出。

",聯合新聞網,2024-09-08,https://udn.com/news/story/7320/8214823,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/ff9c16c2-769d-421c-8f34-3e9389ae638d,https://d1pxdrw6gckt4w.cloudfront.net/network/b9b57b4c-c845-48a3-9632-6f1802009c34,花蓮縣消防局於傍晚接獲通報，有8車22人在萬榮鄉二子山遊憩時，其中一輛車在渡溪過程中翻車，31歲林姓父親與2歲幼子落水被沖走，現下落不明。消防人員已趕往現場救援，並分多組進行搜救，但因天色昏暗、溪水混濁且湍急，尚未找到失蹤父子。另外，7車19人因溪水湍急無法脫困，暫無生命危險，正待援救。花蓮縣消防局派出大批人力，代理副局長李龍聖在現場調度救援方案，以期盡快找到落水父子並解救受困民眾。,社會,3,社會,3,聯合新聞網
生活,本島都下雨了！大雨轟19縣市 恐一路下到晚上,"本島都下雨了，中央氣象署中午12時5分針對19縣市發布大雨特報，恐一路下到晚上。

氣象署指出，午後對流雲系發展旺盛，易有短延時強降雨，今（８）日西半部、東北部地區及花蓮、台東山區有局部大雨發生的機率，請注意雷擊及強陣風。

大雨：基隆北海岸、台北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、台中市、彰化縣、南投縣、雲林縣、嘉義市、嘉義縣、台南市、高雄市、屏東縣、恆春半島、宜蘭縣、花蓮縣山區、台東縣山區。影響時間下午至晚上。



",聯合新聞網,2024-09-08,https://udn.com/news/story/7266/8214155,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/d3226960-2245-4189-ae15-2d1c318fd125,https://d1pxdrw6gckt4w.cloudfront.net/network/84cfa1d7-e5de-4837-b6dd-b676c3046b12,中央氣象署於中午12時5分針對全台19縣市發布大雨特報，預計大雨將持續到晚上。氣象署表示，午後對流雲系發展旺盛，易有短延時強降雨，西半部、東北部地區及花蓮、台東山區有局部大雨的機率，並提醒民眾注意雷擊及強陣風。受影響的地區包括基隆北海岸、台北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、台中市、彰化縣、南投縣、雲林縣、嘉義市、嘉義縣、台南市、高雄市、屏東縣、恆春半島、宜蘭縣、花蓮縣山區和台東縣山區。,生活,1,生活,3,聯合新聞網
地方,影／違法！「白衣遊客」闖合歡山武嶺陡坡 多次踉蹌險摔落嚇壞人,"
合歡山武嶺是熱門景點，今天有不少民眾直擊，有遊客疑擅自闖進合歡山武嶺停車場後方邊坡，從陡峭邊坡向下行走，多次踉蹌滑動險摔倒，嚇壞眾人，過程也被人拍下上傳社群平台，引發熱議；該行為也已觸法，最高可處1000元罰鍰。

合歡山武嶺海拔3275公尺，是全台公路最高點，且四季特色別具，高山景致優美，成國內旅遊勝地，民眾多會在武嶺亭及周邊拍照留念，有民眾甚至不顧安危翻越護欄取景，管理單位為此於多處設置禁止進入告示牌，不料今仍見違規行徑。

有民眾今天在網路平台Threads上分享一段影片，影片中，有2名遊客疑擅自闖進合歡山武嶺停車場後方邊坡，其中1人身穿白色衣褲，相當搶眼，而因邊坡陡峭，他步伐不穩邊走邊滑動，一度踉蹌險些跌倒，嚇壞一大票現場目擊的民眾。

而這對遊客的誇張行徑也引發網路熱議，不少網友批評是「好好看日出不行嗎」、「拿命開玩笑」、「不怕摔死」、「停車場那邊山壁超多猴子」；也有人認為，裸露邊坡及草木遭踩踏破壞生態；也有人狠酸是「山羊座嗎」、「大腳怪是真的」等。

警方表示，遊客進入國家公園範圍內，若違規跨越或進入設有「禁止進入」、「禁止攀爬」等警示標牌區域，除增加自身危險，也恐破壞保護區植被，得依「國家公園法」第13條向管理單位舉發，並可依同法第26條處以1000元以下罰鍰。",聯合新聞網,2024-09-08,https://udn.com/news/story/7325/8214663,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/75e45938-8201-4e4e-be5f-27ee24f42915,https://d1pxdrw6gckt4w.cloudfront.net/network/17c87de1-a0f0-42e5-b085-f7819e169a52,合歡山武嶺是熱門景點，但近日有遊客擅自闖入停車場後方陡坡，邊走邊滑動，多次險些摔倒，嚇壞眾人，過程被拍下並上傳至社交平台，引發熱議。該行為已觸犯法律，最高可處1000元罰鍰。合歡山武嶺海拔3275公尺，是全台公路最高點，景致優美，吸引眾多遊客拍照留念，但部分人不顧安危翻越護欄。管理單位已設置禁止進入告示牌，但仍有人違規。網友對此行為多有批評，認為是拿命開玩笑、破壞生態，警方表示，違規者將依國家公園法處罰。,地方,9,地方,3,聯合新聞網
兩岸,兩岸觀策／沒有美國航母的太平洋,"

中共解放軍海軍福建艦第四度海試，在駛出平日停泊的長江口港池前，曾被飛過其上空的航班旅客拍到艦上出現四款不同型號的艦載機或模型，專家據此研判，艦載機起降將是第四次海試的核心內容。這些倒非新聞，真正令人驚奇的是，這次它將在整個太平洋裡沒有任何美軍航母蹤影的情境下，進行海試。

在它出港一周前，據美國「防務新聞」報導，已兩度延長部署的艾森豪號航母離開紅海返回美國本土，美海軍被迫將部署於日本橫須賀的羅斯福號派往中東。但羅斯福號其實也已超出正常海外部署周期，到了該回美休補的時候，美海軍又調派原部署在關島附近的林肯號航母奔往波斯灣，對伊朗實施威懾。這造就了全球海洋霸主首度在地球最大海洋呈現真空的罕見場面。

為了填補漏洞，美軍宣稱已派喬治華盛頓號西出太平洋，準備進駐日本。但動作跟不上話語，華盛頓號還徜徉在聖地牙哥海軍基地內，似在享受出任務前緩慢、悠閒的時光。真要趕到日本，估計已是九月下旬。

福建艦連艦載機起降都還沒試過，當然沒有半分戰力，美軍自然半點不緊張。縱然中國還有山東艦及遼寧艦經常在區域內遊盪，但美軍從來就不太將這兩艘滑躍式航母放在眼裡，這可能是美軍有恃無恐，敢讓後門洞開的心理背景。

不過，這一看似偶然的戰略形勢，卻是一個具有高度隱喻性與指向性的事件，它彷彿是一個供人窺看未來的時間蟲洞，讓人意識到，美國在西太平洋淡出將是新的常態。

福建艦並不只是一艘已可堪與美匹敵的全新戰艦而已；它是一個型號，更準確地說，它意味著一種工業能力，一種可以迅速產出各式戰艦的能力；就猶如最近爆紅的遊戲「黑神話：悟空」裡的天命人，一撮毛撒在空中，就有了成群的分身。

這是福建艦真正令人畏懼的部分，即它背後的造艦能力。而它尚還不是終點，具備更高戰力、可能是核動力的後續型號，已在建造的清單上等待，甚至已經動工。

去年七月，「戰區」網站披露一張美海軍的簡報幻燈片，顯示中國造艦能力是美國的二百卅二倍。這一懸殊比例令人咋舌；而令美軍沮喪的是，他們還發現中國有廿家造船廠可以支援海軍造艦，更有十三座造船廠就是中國海軍的專業建造場。這讓美國海軍部長德爾托羅發出慨嘆：一座上海江南長興造船廠都比美國七家造船廠總和還大。

凋零的造艦能力讓美軍開始尋求外援，今年二月底，德爾托羅參觀位於日本橫濱的三菱造船廠，當時美國大角號油料補給艦正在該處維修。前幾天，美國一艘補給艦沃利．施艾拉號抵達韓國韓華海洋造船廠進行檢修，這是韓國企業首次為美國海軍艦艇承擔船舶維護、修理業務。

然而，修船可以外包給盟友，若造艦也拱手讓人，霸主雄風安在？美軍的計畫是吸引全球最先進造船企業到美國投資開辦美資為主的商業造船廠，以提升造船工業能力。但就算計畫順利推進，要追上距中國百倍以上的造艦速差，恐仍杯水車薪。

當福建艦完成海試入列（服役）解放軍，將標誌西太平洋戰略形勢逆轉的起點，這裡將逐步成為中國航母戰鬥群嬉遊的院子，而美國霸主的身影則將慢慢隱沒，台灣恐須為此做好準備。",聯合新聞網,2024-09-08,https://udn.com/news/story/7331/8213610,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/f7b3718a-7c21-4211-8909-b7d618c9220c,https://d1pxdrw6gckt4w.cloudfront.net/network/c57c37ea-e2df-4d7f-9da7-fabf789b9947,中共解放軍福建艦第四度海試，並進行艦載機起降測試，這次海試特別因為沒有美軍航母在太平洋出現而引起關注。美國因應中東局勢，將多艘航母調派至中東，造成太平洋一度無美軍航母的罕見景象。福建艦雖尚未具備完全戰力，但其背後的強大造艦能力讓美軍感到威脅。中國的造艦速度遠超美國，這使得美國開始尋求外國支援以提升其造艦能力。然而，即使計畫順利推進，追上中國的造艦速度仍是巨大挑戰。福建艦的服役將標誌西太平洋戰略形勢的逆轉，美軍霸主地位可能逐漸淡出，台灣需為此做好準備。,國際,11,國際,3,聯合新聞網
文教,第9節、週六還要上課 她讀高中菁英班壓力大到想休學,"憑天分或苦讀考進高中的「菁英班」，頂著光環，卻可能不輕鬆。近日有一名女網友透露自己是就讀菁英班的高中生，除了每天都有第9節課外，週六、寒暑假也要到校上課，老師也會頻繁施壓，原PO更坦言高一升高二的暑假到學校都會莫名哭泣，目前正考慮是否休學。

原PO在Dcard以「高中生課業壓力」為題發文表示，自己是一所私立高中的二年級學生，透過學業競試取得就讀菁英班的資格。她指出，菁英班與一般的班級不同，不僅有第9節課填進每日課表，每週六與寒暑假也有課，而且老師會經常給予學生壓力。

原PO也補充道，自己於高一升高二的暑假極度抗拒去學校，到校後會莫名流淚，很想逃離當下的環境，覺得在校承受很大的壓力。後來身心出現問題，讓她考慮休學，預想休學後在家自學有興趣的事物，並請求網友給予建議。

有就讀過資優班的網友分享經歷，「我以前也是資優班不曉得是不是所謂的菁英班，當時過得很不開心，尤其慢慢意識到跟不上別人時壓力更大，也有影響身心，變得自我放棄擺爛。辛苦妳了，作業也多，生活像是只有讀書，壓力很大，真的很討厭這樣的環境」、「以前國中就讀前也會能力分班，當時資優班一、二年級就要上完3年的課，國三上高一的課程」。也有網友則建議原PO換班，「可以要求換班吧」、「可以先要求學校能否轉到一般班」。

針對原PO提到的「第9節課」，查找資料發現教育部雖沒有限制學校一天只能排幾節課，但於《高級中等學校課業輔導實施要點》明文規定，「學校於學期中辦理之課業輔導，其結束時間，不得逾十七時三十分」，小心別讓權益受損了。

 ▪ 瑞莎曝新北訓練場42度沒冷氣 出借校方：看到很寒心
 ▪ 獨／真理大學短報招生名額最多 知情人士揭私校遭抓包原因
 ▪ 雄中奇景！高一新生拖行李箱報到 校友曝原因：不然手會廢掉
 ▪ 國小數學「1.2＋6.8＝8」被打叉！老師曝解答 網友全傻眼
 ▪ 她重考醫牙失敗「困18年框架」 網點頭：難接受落後名校同窗
",聯合新聞網,2024-09-08,https://udn.com/news/story/6898/8214008,https://d1pxdrw6gckt4w.cloudfront.net/wordcloud/9e6b83ad-1b74-44b8-aceb-e8eb57457182,https://d1pxdrw6gckt4w.cloudfront.net/network/32592aa2-bbd8-40b8-8e7c-e1a49a772e78,一名女高中生在Dcard上發文分享自己在私立高中的菁英班就讀經歷，面臨巨大壓力，考慮休學。她每天有第9節課，週六及寒暑假也需上課，老師頻繁施壓，讓她在高一升高二的暑假期間經常莫名哭泣，身心狀況受到影響。部分網友分享了自己在資優班的相似經歷，建議她可以考慮轉到一般班。根據教育部規定，高中學校課業輔導時間不得超過17:30，提醒學生注意權益是否受損。,教育,7,教育,3,聯合新聞網
